round,maintained_units,avg_risk,avg_survival_prob
1,"[247, 253, 254, 257]",0.017517979925670592,0.9824820200743295
2,"[242, 245, 255, 274]",0.20916421853081496,0.7908357814691851
3,"[249, 267, 271, 272]",0.3182742468255128,0.6817257531744872
4,"[264, 266, 276, 277]",0.25501736166916666,0.7449826383308334
5,"[247, 253, 254, 280]",0.36921779867783855,0.6307822013221615
6,"[242, 249, 256, 271]",0.1000002066543649,0.8999997933456351
7,"[257, 262, 266, 267]",0.1002780163131269,0.8997219836868731
8,"[245, 255, 274, 277]",0.17366232333485715,0.8263376766651429
9,"[247, 249, 254, 272]",0.30702319234574815,0.6929768076542517
10,"[242, 256, 264, 271]",0.32404794012983074,0.6759520598701694
11,"[255, 266, 267, 274]",0.21919383010553214,0.7808061698944678
12,"[249, 253, 262, 277]",0.15229043150832164,0.8477095684916783
13,"[242, 247, 254, 257]",0.15020618716634657,0.8497938128336534
14,"[255, 256, 271, 274]",0.2711875153613549,0.728812484638645
15,"[249, 266, 267, 272]",0.2826165878346513,0.7173834121653486
16,"[253, 257, 264, 277]",0.20109934564194226,0.7989006543580578
17,"[242, 247, 254, 262]",0.31902383706913745,0.6809761629308626
18,"[249, 256, 266, 271]",0.15010810799259952,0.8498918920074005
19,"[253, 257, 267, 276]",0.1512744260673044,0.8487255739326957
20,"[255, 274, 277, 280]",0.2462415916834897,0.7537584083165103
21,"[242, 249, 254, 272]",0.25738770193308785,0.7426122980669121
22,"[256, 262, 264, 266]",0.3015668356543466,0.6984331643456534
23,"[253, 255, 267, 274]",0.21902364108505962,0.7809763589149403
24,"[247, 249, 276, 277]",0.1506370277268573,0.8493629722731427
25,"[242, 254, 257, 280]",0.22404821879811285,0.7759517812018872
26,"[256, 266, 271, 274]",0.273109256406711,0.726890743593289
27,"[249, 253, 262, 272]",0.25853895551652173,0.7414610444834783
28,"[247, 257, 264, 277]",0.19949934928170485,0.8005006507182951
29,"[242, 254, 255, 274]",0.26883953701206703,0.731160462987933
30,"[249, 256, 266, 271]",0.2755073710824504,0.7244926289175496
31,"[247, 253, 257, 267]",0.15159964709372495,0.848400352906275
32,"[255, 262, 274, 277]",0.2208715888195981,0.779128411180402
33,"[242, 249, 254, 272]",0.20721752073641747,0.7927824792635827
34,"[256, 264, 266, 271]",0.302704166379259,0.697295833620741
35,"[247, 253, 267, 274]",0.34296382877512266,0.6570361712248773
36,"[242, 249, 262, 277]",0.09966987820751588,0.9003301217924842
37,"[254, 257, 266, 271]",0.10010803109916737,0.8998919689008325
38,"[245, 255, 256, 274]",0.1743689854271448,0.8256310145728551
39,"[247, 249, 253, 272]",0.3070229963608626,0.6929770036391373
40,"[242, 257, 264, 280]",0.2735116788908285,0.7264883211091715
