round,maintained_units,avg_risk,avg_survival_prob
1,"[241, 252, 263, 274]",0.02919530354689532,0.9708046964531046
2,"[259, 260, 262, 278]",0.06113020803814595,0.938869791961854
3,"[251, 257, 261, 269]",0.18659930753888268,0.8134006924611172
4,"[252, 254, 268, 277]",0.10252386511809655,0.8974761348819034
5,"[241, 263, 265, 278]",0.18577238273041408,0.8142276172695858
6,"[246, 260, 274, 280]",0.37182368300009594,0.6281763169999042
7,"[252, 257, 262, 266]",0.12233435654357147,0.8776656434564284
8,"[254, 259, 277, 278]",0.2002355751459155,0.7997644248540846
9,"[251, 261, 268, 269]",0.2855569901659436,0.7144430098340564
10,"[252, 260, 274, 278]",0.052293770890769344,0.9477062291092306
11,"[257, 262, 265, 266]",0.09313978019250471,0.9068602198074952
12,"[254, 261, 269, 277]",0.29218905128096007,0.7078109487190399
13,"[241, 252, 263, 278]",0.13782963377765242,0.8621703662223477
14,"[251, 259, 260, 268]",0.1503077473513463,0.8496922526486538
15,"[257, 261, 269, 274]",0.2457431264834689,0.7542568735165311
16,"[258, 262, 266, 277]",0.302200684138072,0.6977993158619281
17,"[241, 252, 263, 265]",0.13668205684003568,0.8633179431599644
18,"[246, 260, 261, 269]",0.24220272568376094,0.7577972743162391
19,"[257, 268, 277, 278]",0.15061828192959759,0.8493817180704024
20,"[251, 254, 259, 274]",0.24396312690289576,0.7560368730971042
21,"[252, 261, 262, 266]",0.33556736633904083,0.6644326336609592
22,"[257, 260, 277, 278]",0.1002803829444308,0.8997196170555691
23,"[254, 265, 268, 269]",0.0011094922626971426,0.9988905077373029
24,"[246, 252, 261, 280]",0.14449497477776446,0.8555050252222355
25,"[241, 263, 274, 278]",0.2316042067830945,0.7683957932169054
26,"[257, 258, 259, 262]",0.44999301322549157,0.5500069867745084
27,"[252, 254, 261, 268]",0.10220243142113135,0.8977975685788687
28,"[241, 263, 269, 278]",0.05000010129314614,0.9499998987068539
29,"[260, 265, 274, 277]",0.0014513651466908195,0.9985486348533092
30,"[246, 257, 261, 280]",0.2361939564719245,0.7638060435280755
31,"[252, 262, 266, 278]",0.3002301975018832,0.6997698024981168
32,"[241, 251, 259, 268]",0.23587779145122223,0.7641222085487778
33,"[260, 261, 274, 277]",0.15007279332172102,0.849927206678279
34,"[252, 257, 269, 278]",0.152194921081323,0.8478050789186771
35,"[254, 258, 262, 266]",0.09656189763495579,0.9034381023650443
36,"[241, 246, 261, 265]",0.2781018457845809,0.7218981542154191
37,"[260, 268, 277, 278]",0.25250421949657637,0.7474957805034237
38,"[251, 252, 257, 259]",0.25001620644218137,0.7499837935578186
39,"[254, 261, 262, 266]",0.14175247408141764,0.8582475259185823
40,"[241, 263, 269, 278]",0.18585460461913386,0.814145395380866
