round,maintained_units,avg_risk,avg_survival_prob
1,"[262, 264, 267, 276]",0.0,1.0
2,"[245, 253, 254, 274]",0.4,0.6
3,"[242, 249, 277, 280]",0.2,0.8
4,"[256, 267, 276, 277]",0.05,0.95
5,"[255, 264, 266, 274]",0.35,0.65
6,"[245, 249, 253, 280]",0.25,0.75
7,"[247, 262, 264, 267]",0.05,0.95
8,"[242, 257, 271, 274]",0.3,0.7
9,"[249, 256, 277, 280]",0.15,0.85
10,"[245, 253, 266, 272]",0.25,0.75
11,"[254, 255, 264, 274]",0.3,0.7
12,"[247, 249, 253, 280]",0.15,0.85
13,"[242, 267, 276, 277]",0.15,0.85
14,"[245, 256, 272, 274]",0.4,0.6
15,"[249, 264, 266, 280]",0.25,0.75
16,"[253, 267, 276, 277]",0.05,0.95
17,"[247, 255, 257, 274]",0.25,0.75
18,"[242, 245, 249, 280]",0.25,0.75
19,"[256, 264, 276, 277]",0.1,0.9
20,"[253, 254, 255, 274]",0.4,0.6
21,"[249, 262, 277, 280]",0.15,0.85
22,"[245, 247, 267, 272]",0.2,0.8
23,"[242, 255, 264, 274]",0.3,0.7
24,"[249, 253, 256, 280]",0.2,0.8
25,"[241, 266, 276, 277]",0.15,0.85
26,"[245, 255, 257, 274]",0.3,0.7
27,"[247, 249, 264, 280]",0.2,0.8
28,"[242, 253, 262, 267]",0.2,0.8
29,"[254, 256, 257, 274]",0.35,0.65
30,"[245, 249, 266, 280]",0.3,0.7
31,"[262, 264, 267, 276]",0.05,0.95
32,"[247, 253, 255, 274]",0.3,0.7
33,"[242, 249, 277, 280]",0.2,0.8
34,"[245, 256, 272, 276]",0.15,0.85
35,"[255, 264, 266, 274]",0.35,0.65
36,"[249, 253, 277, 280]",0.15,0.85
37,"[247, 262, 264, 267]",0.1,0.9
38,"[242, 245, 254, 274]",0.4,0.6
39,"[249, 256, 277, 280]",0.15,0.85
40,"[241, 253, 266, 276]",0.15,0.85
