round,maintained_units,avg_risk,avg_survival_prob
1,"[244, 256, 267, 276]",0.004080431719701983,0.9959195682802982
2,"[242, 257, 265, 271]",0.04547385320771698,0.9545261467922831
3,"[246, 248, 272, 274]",0.26619571949487203,0.7338042805051279
4,"[244, 260, 264, 269]",0.2986479432336789,0.7013520567663212
5,"[256, 257, 265, 267]",0.15166665874714982,0.8483333412528502
6,"[242, 271, 274, 276]",0.18019343623089853,0.8198065637691014
7,"[244, 246, 248, 253]",0.1999130222896375,0.8000869777103624
8,"[243, 257, 259, 265]",0.10775563033063566,0.8922443696693645
9,"[250, 256, 267, 272]",0.2521360532052522,0.7478639467947479
10,"[242, 244, 260, 264]",0.2760179962231322,0.7239820037768677
11,"[246, 248, 253, 257]",0.22315668869641722,0.7768433113035828
12,"[244, 259, 265, 274]",0.10582030071649191,0.8941796992835082
13,"[242, 243, 256, 267]",0.15003563821871482,0.8499643617812852
14,"[250, 253, 257, 271]",0.15888182220701572,0.8411181777929843
15,"[244, 246, 248, 272]",0.25364448026385117,0.7463555197361489
16,"[260, 264, 265, 276]",0.19490549731910572,0.8050945026808943
17,"[242, 256, 257, 267]",0.2058932435415599,0.7941067564584402
18,"[243, 244, 253, 271]",0.2526886910487135,0.7473113089512866
19,"[246, 248, 250, 265]",0.1515440709668497,0.8484559290331504
20,"[242, 257, 259, 272]",0.0561567039007488,0.9438432960992511
21,"[244, 256, 267, 274]",0.22960517663694363,0.7703948233630563
22,"[253, 260, 264, 271]",0.2217571087646749,0.7782428912353251
23,"[243, 246, 257, 265]",0.24994866450919823,0.7500513354908018
24,"[242, 244, 250, 274]",0.20582008325104675,0.7941799167489533
25,"[253, 256, 267, 272]",0.10592052816077166,0.8940794718392283
26,"[246, 257, 271, 276]",0.12620596062141762,0.8737940393785824
27,"[244, 248, 265, 274]",0.20204892241736952,0.7979510775826305
28,"[242, 243, 260, 264]",0.22914962737801284,0.7708503726219872
29,"[250, 253, 256, 267]",0.2529612896873509,0.7470387103126491
30,"[244, 246, 271, 274]",0.20138695379616994,0.7986130462038301
31,"[248, 265, 272, 276]",0.17156103946797518,0.8284389605320248
32,"[242, 253, 257, 259]",0.1119850473729886,0.8880149526270114
33,"[243, 244, 256, 267]",0.2550616942238616,0.7449383057761384
34,"[246, 250, 260, 264]",0.26879587966091273,0.7312041203390873
35,"[248, 253, 257, 265]",0.1558415441169893,0.8441584558830106
36,"[242, 244, 274, 276]",0.17746108066947489,0.822538919330525
37,"[246, 256, 267, 272]",0.15296125777938407,0.8470387422206158
38,"[243, 253, 257, 271]",0.15752356637800008,0.8424764336219999
39,"[244, 248, 250, 265]",0.2520488300275166,0.7479511699724835
40,"[242, 260, 264, 269]",0.17621852468410054,0.8237814753158995
