round,maintained_units,avg_risk,avg_survival_prob
1,"[261, 264, 275, 280]",0.000803868705117361,0.9991961312948827
2,"[241, 258, 263, 269]",0.2149773549376261,0.7850226450623738
3,"[245, 255, 257, 272]",0.2981185820532314,0.7018814179467685
4,"[243, 250, 261, 280]",0.17930116146345668,0.8206988385365432
5,"[254, 258, 264, 267]",0.2879787348635897,0.7120212651364103
6,"[246, 255, 257, 272]",0.15244836002923523,0.8475516399707648
7,"[245, 252, 278, 280]",0.2699933924968431,0.7300066075031568
8,"[250, 258, 263, 269]",0.18787809650407436,0.8121219034959257
9,"[255, 257, 264, 275]",0.20169341179637854,0.7983065882036214
10,"[261, 270, 272, 280]",0.12284118225180643,0.8771588177481935
11,"[243, 245, 258, 267]",0.288132219313995,0.711867780686005
12,"[250, 252, 255, 257]",0.2479451008173335,0.7520548991826665
13,"[261, 264, 275, 280]",0.17418614350892705,0.8258138564910731
14,"[258, 263, 269, 272]",0.21416149085134317,0.7858385091486568
15,"[245, 246, 255, 257]",0.24984394217752753,0.7501560578224725
16,"[250, 252, 261, 280]",0.12358758341105329,0.8764124165889466
17,"[258, 264, 267, 275]",0.2871513769985592,0.7128486230014407
18,"[243, 255, 270, 272]",0.25002901154059026,0.7499709884594097
19,"[245, 261, 278, 280]",0.1723366683900053,0.8276633316099946
20,"[250, 258, 263, 269]",0.1885766536553079,0.811423346344692
21,"[252, 255, 257, 264]",0.2516934119363477,0.7483065880636521
22,"[241, 261, 272, 280]",0.1702863906116346,0.8297136093883655
23,"[245, 258, 267, 278]",0.2639764215384487,0.7360235784615513
24,"[246, 250, 255, 257]",0.20030336784755565,0.7996966321524444
25,"[243, 264, 275, 280]",0.22508122521832238,0.7749187747816777
26,"[252, 258, 263, 270]",0.2876187314757043,0.7123812685242956
27,"[245, 255, 257, 278]",0.24750066633614615,0.7524993336638538
28,"[250, 261, 264, 280]",0.12288902611976586,0.8771109738802341
29,"[258, 267, 269, 275]",0.18928313159295024,0.8107168684070498
30,"[252, 255, 257, 272]",0.1507275686917649,0.8492724313082352
31,"[245, 261, 278, 280]",0.1726662458702321,0.8273337541297678
32,"[243, 258, 263, 264]",0.36176299952705604,0.638237000472944
33,"[246, 255, 257, 275]",0.20188994185626444,0.7981100581437356
34,"[261, 270, 272, 280]",0.17332821810250945,0.8266717818974906
35,"[245, 252, 258, 267]",0.28774824262375265,0.7122517573762474
36,"[250, 255, 257, 264]",0.1999737962479672,0.8000262037520327
37,"[241, 261, 275, 280]",0.17184286206556204,0.8281571379344378
38,"[258, 263, 269, 272]",0.18763372252594637,0.8123662774740537
39,"[243, 245, 255, 257]",0.25085707998001394,0.7491429200199861
40,"[250, 252, 264, 280]",0.22257445107064147,0.7774255489293586
