round,maintained_units,avg_risk,avg_survival_prob
1,"[245, 254, 257, 259]",0.03865201378202359,0.9613479862179763
2,"[243, 246, 249, 271]",0.2648190351588462,0.7351809648411538
3,"[248, 252, 274, 278]",0.35166328985785233,0.6483367101421477
4,"[242, 257, 266, 275]",0.20341724673212652,0.7965827532678735
5,"[245, 249, 271, 276]",0.20003932996231238,0.7999606700376877
6,"[248, 261, 262, 274]",0.21407007423722657,0.7859299257627734
7,"[252, 257, 272, 278]",0.15580619031019347,0.8441938096898065
8,"[245, 249, 271, 275]",0.1501748264345376,0.8498251735654623
9,"[242, 243, 266, 274]",0.29489148202142157,0.7051085179785785
10,"[248, 254, 257, 259]",0.20667288114338014,0.7933271188566199
11,"[246, 249, 272, 278]",0.2559508761200625,0.7440491238799375
12,"[245, 252, 274, 275]",0.25953251798950916,0.7404674820104908
13,"[248, 257, 262, 276]",0.1528380568689623,0.8471619431310377
14,"[242, 249, 266, 271]",0.21921029820277976,0.7807897017972202
15,"[261, 272, 274, 278]",0.20966136452151213,0.7903386354784878
16,"[243, 245, 257, 275]",0.24117497219166126,0.7588250278083387
17,"[248, 249, 252, 271]",0.2000315823582489,0.7999684176417511
18,"[261, 272, 274, 280]",0.12870576463291034,0.8712942353670897
19,"[242, 257, 266, 278]",0.28762715823118695,0.7123728417688131
20,"[245, 246, 249, 271]",0.3354057093194351,0.6645942906805649
21,"[248, 261, 272, 274]",0.20194130149971817,0.7980586985002818
22,"[243, 252, 257, 271]",0.10002606123065297,0.8999739387693471
23,"[245, 249, 274, 278]",0.10016457964092355,0.8998354203590765
24,"[242, 261, 266, 275]",0.2640784379020847,0.7359215620979154
25,"[248, 257, 271, 272]",0.20003816729369017,0.7999618327063098
26,"[245, 249, 252, 274]",0.10592402043286779,0.8940759795671323
27,"[261, 262, 278, 280]",0.1595310802599012,0.8404689197400987
28,"[257, 259, 271, 275]",0.2920846385940294,0.7079153614059706
29,"[246, 248, 249, 266]",0.41757817964414984,0.5824218203558502
30,"[245, 252, 261, 280]",0.11532233825070666,0.8846776617492933
31,"[257, 271, 274, 278]",0.15003827409986695,0.849961725900133
32,"[248, 249, 272, 275]",0.15454723396604847,0.8454527660339515
33,"[245, 261, 274, 280]",0.059700128667933436,0.9402998713320665
34,"[242, 257, 266, 271]",0.25579735979223317,0.7442026402077667
35,"[248, 249, 252, 278]",0.20458927274378755,0.7954107272562124
36,"[243, 272, 274, 275]",0.25966536415921165,0.7403346358407883
37,"[245, 257, 259, 271]",0.2549351648498262,0.7450648351501737
38,"[246, 248, 249, 274]",0.135405304102621,0.8645946958973789
39,"[242, 261, 266, 278]",0.2345004087631613,0.7654995912368388
40,"[252, 257, 271, 272]",0.25017105267163264,0.7498289473283674
