round,maintained_units,avg_risk,avg_survival_prob
1,"[241, 249, 254, 272]",0.0,1.0
2,"[244, 246, 268, 278]",0.25,0.75
3,"[247, 250, 267, 277]",0.2,0.8
4,"[248, 249, 256, 273]",0.35,0.65
5,"[244, 249, 254, 257]",0.15,0.85
6,"[241, 246, 251, 268]",0.2,0.8
7,"[247, 267, 272, 277]",0.2,0.8
8,"[244, 249, 257, 278]",0.35,0.65
9,"[249, 254, 272, 276]",0.1,0.9
10,"[246, 264, 268, 269]",0.2,0.8
11,"[241, 244, 247, 257]",0.3,0.7
12,"[248, 249, 254, 256]",0.15,0.85
13,"[249, 250, 273, 276]",0.1,0.9
14,"[244, 246, 268, 278]",0.25,0.75
15,"[247, 267, 272, 277]",0.2,0.8
16,"[241, 249, 254, 256]",0.35,0.65
17,"[244, 249, 257, 276]",0.1,0.9
18,"[246, 249, 250, 268]",0.15,0.85
19,"[247, 267, 276, 277]",0.15,0.85
20,"[244, 256, 257, 278]",0.3,0.7
21,"[241, 249, 254, 272]",0.15,0.85
22,"[246, 264, 268, 269]",0.25,0.75
23,"[244, 247, 250, 257]",0.3,0.7
24,"[248, 249, 256, 276]",0.2,0.8
25,"[241, 249, 254, 272]",0.05,0.95
26,"[244, 246, 268, 278]",0.25,0.75
27,"[247, 267, 276, 277]",0.15,0.85
28,"[249, 250, 256, 269]",0.3,0.7
29,"[244, 249, 254, 257]",0.15,0.85
30,"[241, 246, 249, 268]",0.15,0.85
31,"[247, 272, 273, 277]",0.25,0.75
32,"[244, 256, 257, 278]",0.3,0.7
33,"[249, 250, 254, 272]",0.15,0.85
34,"[246, 264, 268, 269]",0.2,0.8
35,"[241, 244, 247, 257]",0.3,0.7
36,"[248, 249, 254, 256]",0.15,0.85
37,"[249, 254, 272, 276]",0.05,0.95
38,"[244, 246, 268, 278]",0.3,0.7
39,"[247, 267, 276, 277]",0.15,0.85
40,"[241, 249, 256, 273]",0.35,0.65
