round,maintained_units,avg_risk,avg_survival_prob
1,"[248, 264, 269, 272]",0.01234682968254125,0.9876531703174587
2,"[249, 260, 261, 268]",0.17816890338047248,0.8218310966195276
3,"[241, 273, 277, 280]",0.309084694345632,0.690915305654368
4,"[248, 253, 269, 272]",0.11291221798108204,0.887087782018918
5,"[242, 249, 264, 268]",0.2633179902867974,0.7366820097132026
6,"[246, 257, 259, 273]",0.26656044643740606,0.7334395535625939
7,"[248, 260, 269, 277]",0.16174500847137657,0.8382549915286234
8,"[249, 253, 268, 272]",0.28297246751004634,0.7170275324899537
9,"[257, 264, 273, 280]",0.20714545863775918,0.7928545413622408
10,"[242, 243, 269, 277]",0.16412980033205088,0.8358701996679493
11,"[248, 249, 261, 268]",0.187292493008237,0.8127075069917631
12,"[253, 257, 272, 273]",0.3087910591394151,0.6912089408605848
13,"[241, 264, 269, 277]",0.15643025347236045,0.8435697465276395
14,"[248, 249, 261, 268]",0.1419496791406739,0.858050320859326
15,"[246, 257, 259, 273]",0.31209734778668086,0.6879026522133191
16,"[253, 269, 272, 277]",0.15903245708897734,0.8409675429110226
17,"[249, 260, 264, 268]",0.2890858066028783,0.7109141933971218
18,"[248, 257, 273, 280]",0.25620393957453275,0.7437960604254672
19,"[253, 269, 272, 277]",0.06240505716747052,0.9375949428325295
20,"[242, 249, 261, 268]",0.18382432327107892,0.8161756767289212
21,"[257, 264, 273, 280]",0.21398999789671097,0.786010002103289
22,"[248, 260, 269, 277]",0.1643239270401899,0.8356760729598101
23,"[249, 253, 268, 272]",0.2822718734521307,0.7177281265478694
24,"[243, 246, 257, 273]",0.3087751683908217,0.6912248316091782
25,"[242, 264, 269, 277]",0.1641298003351103,0.8358701996648896
26,"[248, 249, 261, 268]",0.1872924929323881,0.8127075070676119
27,"[253, 257, 272, 273]",0.30712729751622103,0.692872702483779
28,"[241, 264, 269, 277]",0.10808799447514808,0.891912005524852
29,"[248, 249, 261, 268]",0.13909182394340275,0.8609081760565973
30,"[242, 257, 273, 280]",0.21405026409400868,0.7859497359059913
31,"[243, 253, 269, 272]",0.20901430104967528,0.7909856989503247
32,"[249, 264, 268, 277]",0.2900308181326025,0.7099691818673974
33,"[246, 248, 257, 273]",0.3561880436702935,0.6438119563297064
34,"[249, 253, 269, 272]",0.05489128148747637,0.9451087185125235
35,"[242, 261, 268, 277]",0.14133809895113875,0.8586619010488612
36,"[257, 264, 273, 280]",0.21403789035254692,0.785962109647453
37,"[248, 249, 260, 269]",0.2048615505760342,0.7951384494239657
38,"[243, 253, 268, 272]",0.29074134592829437,0.7092586540717056
39,"[257, 273, 277, 280]",0.20884497744764188,0.7911550225523581
40,"[242, 249, 264, 269]",0.2065621115079292,0.7934378884920709
