round,maintained_units,avg_risk,avg_survival_prob
1,"[254, 259, 261, 272]",0.0,1.0
2,"[243, 249, 257, 271]",0.3,0.7
3,"[246, 248, 252, 278]",0.3,0.7
4,"[242, 261, 266, 275]",0.2,0.8
5,"[249, 257, 271, 276]",0.25,0.75
6,"[245, 262, 274, 280]",0.2,0.8
7,"[248, 261, 275, 278]",0.15,0.85
8,"[249, 252, 257, 271]",0.2,0.8
9,"[242, 243, 266, 280]",0.3,0.7
10,"[245, 259, 261, 272]",0.15,0.85
11,"[248, 249, 257, 278]",0.3,0.7
12,"[246, 272, 274, 280]",0.15,0.85
13,"[252, 261, 262, 275]",0.15,0.85
14,"[242, 245, 257, 266]",0.3,0.7
15,"[248, 274, 278, 280]",0.2,0.8
16,"[243, 254, 261, 272]",0.15,0.85
17,"[249, 257, 271, 275]",0.2,0.8
18,"[245, 252, 274, 280]",0.2,0.8
19,"[242, 248, 261, 266]",0.3,0.7
20,"[249, 257, 262, 271]",0.25,0.75
21,"[246, 274, 275, 280]",0.2,0.8
22,"[245, 254, 261, 272]",0.1,0.9
23,"[248, 252, 257, 278]",0.35,0.65
24,"[242, 266, 274, 280]",0.2,0.8
25,"[254, 261, 272, 275]",0.1,0.9
26,"[245, 249, 257, 271]",0.2,0.8
27,"[248, 262, 278, 280]",0.25,0.75
28,"[252, 259, 261, 275]",0.15,0.85
29,"[242, 249, 257, 266]",0.3,0.7
30,"[243, 246, 274, 280]",0.25,0.75
31,"[248, 261, 275, 278]",0.15,0.85
32,"[249, 257, 271, 275]",0.15,0.85
33,"[252, 272, 274, 280]",0.2,0.8
34,"[242, 245, 261, 266]",0.25,0.75
35,"[248, 249, 257, 278]",0.25,0.75
36,"[261, 274, 275, 280]",0.15,0.85
37,"[243, 259, 261, 272]",0.15,0.85
38,"[249, 252, 257, 271]",0.25,0.75
39,"[242, 246, 248, 266]",0.35,0.65
40,"[254, 261, 272, 275]",0.1,0.9
