round,maintained_units,avg_risk,avg_survival_prob
1,"[241, 249, 255, 275]",0.0,1.0
2,"[252, 265, 266, 268]",0.2,0.8
3,"[250, 254, 263, 271]",0.3,0.7
4,"[249, 255, 258, 260]",0.25,0.75
5,"[252, 255, 271, 279]",0.1,0.9
6,"[261, 265, 266, 268]",0.25,0.75
7,"[249, 256, 263, 275]",0.3,0.7
8,"[241, 250, 252, 255]",0.15,0.85
9,"[258, 261, 271, 275]",0.15,0.85
10,"[249, 260, 266, 268]",0.3,0.7
11,"[252, 254, 255, 263]",0.25,0.75
12,"[241, 255, 261, 275]",0.05,0.95
13,"[249, 250, 271, 275]",0.15,0.85
14,"[252, 258, 268, 279]",0.3,0.7
15,"[254, 255, 261, 263]",0.25,0.75
16,"[249, 260, 273, 278]",0.2,0.8
17,"[241, 252, 255, 271]",0.15,0.85
18,"[250, 261, 266, 268]",0.25,0.75
19,"[249, 254, 263, 275]",0.3,0.7
20,"[241, 249, 252, 255]",0.1,0.9
21,"[241, 261, 271, 275]",0.1,0.9
22,"[260, 265, 266, 268]",0.25,0.75
23,"[252, 255, 256, 263]",0.4,0.6
24,"[241, 258, 261, 275]",0.1,0.9
25,"[255, 271, 273, 275]",0.1,0.9
26,"[249, 252, 266, 268]",0.25,0.75
27,"[254, 256, 261, 263]",0.2,0.8
28,"[250, 255, 260, 278]",0.2,0.8
29,"[241, 249, 252, 258]",0.25,0.75
30,"[261, 265, 266, 268]",0.2,0.8
31,"[254, 255, 263, 275]",0.25,0.75
32,"[249, 252, 271, 279]",0.15,0.85
33,"[241, 250, 261, 275]",0.1,0.9
34,"[255, 260, 268, 273]",0.4,0.6
35,"[249, 252, 254, 263]",0.25,0.75
36,"[241, 261, 271, 275]",0.1,0.9
37,"[241, 249, 255, 275]",0.05,0.95
38,"[250, 252, 266, 268]",0.25,0.75
39,"[254, 258, 261, 263]",0.25,0.75
40,"[249, 255, 260, 278]",0.25,0.75
