round,maintained_units,avg_risk,avg_survival_prob
1,"[243, 247, 253, 275]",0.01559682950775757,0.9844031704922424
2,"[241, 249, 256, 266]",0.33616121590007253,0.6638387840999275
3,"[250, 255, 259, 260]",0.3336656063538455,0.6663343936461545
4,"[251, 253, 270, 279]",0.1498455008727055,0.8501544991272946
5,"[247, 272, 277, 278]",0.10136833476733009,0.89863166523267
6,"[243, 255, 256, 275]",0.28368588054317645,0.7163141194568234
7,"[249, 250, 260, 266]",0.29989896367497243,0.7001010363250276
8,"[270, 277, 278, 280]",0.1511526326153224,0.8488473673846777
9,"[247, 251, 255, 259]",0.15034255834370058,0.8496574416562993
10,"[241, 253, 256, 279]",0.1670173026061657,0.8329826973938342
11,"[250, 252, 260, 272]",0.3816687329280394,0.6183312670719605
12,"[249, 255, 266, 277]",0.2500033065074866,0.7499966934925133
13,"[247, 253, 278, 280]",0.09989799760756035,0.9001020023924398
14,"[241, 251, 252, 256]",0.10352274170316536,0.8964772582968348
15,"[250, 255, 259, 260]",0.20135753737453288,0.7986424626254671
16,"[270, 275, 277, 278]",0.34417283262040427,0.6558271673795957
17,"[249, 266, 272, 279]",0.25448266970178696,0.745517330298213
18,"[241, 252, 255, 256]",0.19891686569676817,0.8010831343032319
19,"[250, 260, 278, 280]",0.2511168982822716,0.7488831017177284
20,"[251, 259, 270, 277]",0.15003669540423223,0.8499633045957677
21,"[243, 247, 255, 275]",0.2352488693027921,0.7647511306972079
22,"[249, 256, 266, 278]",0.34854066162999675,0.6514593383700034
23,"[250, 260, 272, 279]",0.1648968860315795,0.8351031139684204
24,"[255, 270, 277, 278]",0.15024348543376784,0.8497565145662321
25,"[247, 252, 253, 280]",0.15449113215780572,0.845508867842194
26,"[251, 256, 259, 275]",0.3294664672606408,0.6705335327393591
27,"[249, 250, 260, 266]",0.3011182440004986,0.6988817559995014
28,"[252, 253, 270, 277]",0.15433777648021,0.8456622235197899
29,"[247, 272, 278, 279]",0.11401831713737112,0.885981682862629
30,"[241, 250, 255, 256]",0.14867757833093936,0.8513224216690606
31,"[243, 260, 275, 280]",0.2863869781971193,0.7136130218028807
32,"[249, 252, 266, 277]",0.400015097224272,0.5999849027757281
33,"[247, 250, 255, 256]",0.10033156741339289,0.899668432586607
34,"[241, 253, 272, 278]",0.09844876931711166,0.9015512306828883
35,"[252, 260, 277, 279]",0.06936738431420543,0.9306326156857944
36,"[243, 255, 270, 275]",0.2311137385933876,0.7688862614066124
37,"[249, 250, 266, 278]",0.40002026356541176,0.5999797364345882
38,"[241, 251, 252, 259]",0.1539446838096009,0.8460553161903992
39,"[255, 260, 277, 278]",0.1504471794263627,0.8495528205736373
40,"[250, 253, 270, 272]",0.14999229890139748,0.8500077010986026
