round,maintained_units,avg_risk,avg_survival_prob
1,"[252, 265, 266, 268]",0.017365193069634428,0.9826348069303655
2,"[250, 254, 256, 271]",0.0330093828667892,0.9669906171332109
3,"[241, 249, 261, 275]",0.3271446130087053,0.6728553869912947
4,"[252, 258, 260, 278]",0.20180764122754527,0.7981923587724546
5,"[265, 266, 268, 279]",0.19941308827464094,0.800586911725359
6,"[249, 254, 256, 271]",0.30913574278537836,0.6908642572146216
7,"[250, 252, 263, 273]",0.2000000000775679,0.7999999999224321
8,"[241, 265, 266, 268]",0.024567383504306706,0.9754326164956932
9,"[249, 255, 258, 275]",0.25447919998889823,0.7455208000111018
10,"[252, 254, 256, 278]",0.30919002737086343,0.6908099726291367
11,"[263, 265, 266, 268]",0.05185790001351183,0.9481420999864882
12,"[249, 250, 255, 261]",0.20044653808497404,0.799553461915026
13,"[241, 252, 254, 279]",0.0826956721785271,0.917304327821473
14,"[256, 258, 263, 271]",0.16104532626854023,0.8389546737314598
15,"[249, 265, 266, 268]",0.3626818929216166,0.6373181070783834
16,"[252, 260, 273, 278]",0.20000652583527553,0.7999934741647244
17,"[249, 250, 254, 263]",0.10920553218557143,0.8907944678144286
18,"[255, 256, 261, 271]",0.22429428933439222,0.7757057106656078
19,"[252, 265, 266, 268]",0.25001474077910235,0.7499852592208975
20,"[249, 254, 261, 263]",0.059194487225059766,0.9408055127749402
21,"[255, 260, 275, 279]",0.11542258158171052,0.8845774184182895
22,"[250, 252, 256, 278]",0.2518557556091173,0.7481442443908827
23,"[249, 265, 266, 268]",0.28164465901135827,0.7183553409886418
24,"[254, 255, 258, 263]",0.20820994387954778,0.7917900561204523
25,"[249, 252, 256, 273]",0.10001548527207445,0.8999845147279256
26,"[260, 261, 265, 271]",0.10633478159783774,0.8936652184021623
27,"[250, 255, 266, 268]",0.2591925684194706,0.7408074315805294
28,"[249, 252, 254, 263]",0.2727118434618598,0.7272881565381402
29,"[256, 258, 261, 279]",0.1613688061235788,0.8386311938764213
30,"[251, 255, 265, 271]",0.15091245379889143,0.8490875462011086
31,"[249, 252, 266, 268]",0.21395010304560094,0.7860498969543991
32,"[250, 254, 260, 263]",0.24973884501787041,0.7502611549821296
33,"[241, 255, 256, 275]",0.18256781859388407,0.8174321814061158
34,"[249, 252, 265, 273]",0.35018884123156974,0.6498111587684303
35,"[261, 263, 266, 268]",0.15893305678964237,0.8410669432103577
36,"[249, 252, 254, 255]",0.10002113616107833,0.8999788638389216
37,"[250, 256, 260, 279]",0.11638421090790747,0.8836157890920926
38,"[241, 261, 265, 271]",0.1818499818212276,0.8181500181787724
39,"[252, 263, 266, 268]",0.4006859928410984,0.5993140071589016
40,"[254, 256, 261, 278]",0.10000024132636201,0.8999997586736381
