round,maintained_units,avg_risk,avg_survival_prob
1,"[242, 255, 269, 274]",0.02697052537064793,0.973029474629352
2,"[264, 265, 277, 278]",0.10789069325662841,0.8921093067433716
3,"[246, 247, 262, 273]",0.14858591172298313,0.8514140882770169
4,"[242, 255, 260, 263]",0.3542378939828007,0.6457621060171992
5,"[243, 251, 277, 278]",0.12645145324973978,0.8735485467502603
6,"[259, 264, 274, 280]",0.20001963608831028,0.7999803639116897
7,"[242, 247, 255, 269]",0.21129689612891983,0.7887031038710802
8,"[241, 260, 262, 278]",0.2425203701357553,0.7574796298642447
9,"[246, 265, 271, 277]",0.20000510131757682,0.7999948986824232
10,"[242, 255, 264, 273]",0.3001456275644948,0.6998543724355052
11,"[247, 251, 274, 278]",0.2000115867305791,0.7999884132694209
12,"[241, 259, 260, 280]",0.2514623158083091,0.7485376841916909
13,"[242, 255, 262, 277]",0.25000985629945643,0.7499901437005436
14,"[247, 264, 271, 278]",0.15001649641652454,0.8499835035834755
15,"[243, 246, 265, 274]",0.10228380557598213,0.8977161944240178
16,"[242, 255, 260, 269]",0.29036926338504737,0.7096307366149526
17,"[251, 273, 277, 278]",0.2113180925183599,0.78868190748164
18,"[247, 259, 262, 264]",0.25000203744705785,0.7499979625529422
19,"[242, 255, 269, 271]",0.20002734568239014,0.7999726543176099
20,"[243, 260, 274, 278]",0.29008520694404266,0.7099147930559574
21,"[246, 247, 265, 277]",0.10236931055690521,0.8976306894430948
22,"[242, 255, 264, 269]",0.21148530244769,0.7885146975523101
23,"[251, 259, 262, 278]",0.15001241624630818,0.8499875837536919
24,"[260, 271, 273, 280]",0.29020923661067777,0.7097907633893222
25,"[247, 255, 274, 277]",0.34992319346030076,0.6500768065396992
26,"[246, 262, 264, 278]",0.10000001974929924,0.8999999802507007
27,"[255, 260, 263, 265]",0.0023527878965128534,0.9976472121034872
28,"[241, 242, 269, 277]",0.14616632492132325,0.8538336750786767
29,"[247, 251, 259, 278]",0.25002655374826566,0.7499734462517343
30,"[255, 264, 274, 280]",0.26120270445904864,0.7387972955409514
31,"[242, 260, 262, 273]",0.29552970782856985,0.7044702921714301
32,"[241, 246, 277, 278]",0.1946674463822292,0.8053325536177709
33,"[247, 255, 264, 265]",0.10235119308713722,0.8976488069128628
34,"[242, 251, 269, 271]",0.1502255671393456,0.8497744328606543
35,"[259, 260, 274, 278]",0.3067294460889302,0.6932705539110697
36,"[255, 262, 277, 280]",0.2446671338764272,0.7553328661235728
37,"[242, 247, 264, 269]",0.20000793492883684,0.7999920650711633
38,"[246, 255, 273, 278]",0.15000293316652416,0.8499970668334758
39,"[260, 263, 265, 271]",0.1480796325337958,0.8519203674662041
40,"[242, 251, 274, 277]",0.35588932412204843,0.6441106758779516
