round,maintained_units,avg_risk,avg_survival_prob
1,"[241, 248, 252, 266]",2.996789028375524e-07,0.9999997003210972
2,"[256, 261, 267, 278]",0.057182466434028356,0.9428175335659716
3,"[253, 257, 270, 277]",0.22820519118951238,0.7717948088104876
4,"[252, 254, 260, 275]",0.15117955396680202,0.8488204460331981
5,"[243, 248, 264, 266]",0.29985378875467666,0.7001462112453234
6,"[256, 257, 267, 269]",0.2503675064882061,0.749632493511794
7,"[252, 253, 271, 277]",0.18633466105062857,0.8136653389493714
8,"[254, 261, 270, 278]",0.20005019047078712,0.7999498095292129
9,"[248, 257, 260, 266]",0.1551530895492772,0.8448469104507227
10,"[243, 252, 256, 267]",0.30558244452519495,0.6944175554748051
11,"[253, 261, 264, 271]",0.27847780745508627,0.7215221925449138
12,"[254, 257, 266, 269]",0.15006253602958122,0.8499374639704188
13,"[248, 252, 256, 270]",0.14999919691316338,0.8500008030868367
14,"[253, 261, 267, 278]",0.16334224876857922,0.8366577512314208
15,"[243, 257, 260, 271]",0.2846027019441813,0.7153972980558188
16,"[252, 254, 266, 275]",0.24132796866680417,0.7586720313331957
17,"[248, 256, 261, 264]",0.20819689310568662,0.7918031068943134
18,"[253, 257, 267, 270]",0.2500042696110196,0.7499957303889804
19,"[252, 266, 271, 277]",0.13639282501984043,0.8636071749801596
20,"[243, 254, 261, 278]",0.2533366622418075,0.7466633377581925
21,"[248, 256, 257, 260]",0.25036594929283745,0.7496340507071626
22,"[252, 253, 267, 275]",0.19923428073192437,0.8007657192680757
23,"[264, 266, 270, 271]",0.2863266302811881,0.7136733697188118
24,"[252, 254, 257, 269]",0.1500049445020668,0.8499950554979332
25,"[243, 248, 256, 276]",0.20640496178736667,0.7935950382126333
26,"[253, 261, 267, 278]",0.24735515064906005,0.75264484935094
27,"[252, 257, 260, 266]",0.28633464937489134,0.7136653506251086
28,"[254, 264, 270, 275]",0.14917679157928462,0.8508232084207155
29,"[248, 253, 256, 261]",0.15820676255242655,0.8417932374475734
30,"[243, 252, 257, 267]",0.29825260189894065,0.7017473981010593
31,"[241, 266, 271, 277]",0.17848591092416455,0.8215140890758355
32,"[253, 254, 261, 278]",0.16335269239807432,0.8366473076019257
33,"[252, 256, 260, 270]",0.3003311046667986,0.6996688953332014
34,"[264, 266, 267, 275]",0.14890188950753086,0.8510981104924692
35,"[243, 261, 271, 276]",0.24274280886579067,0.7572571911342093
36,"[252, 253, 254, 257]",0.2921461793694532,0.7078538206305469
37,"[248, 256, 261, 266]",0.10005679799410909,0.899943202005891
38,"[260, 267, 270, 278]",0.1551539957603046,0.8448460042396955
39,"[252, 257, 271, 277]",0.1948734307595154,0.8051265692404848
40,"[243, 253, 254, 264]",0.34709431568496096,0.652905684315039
