round,maintained_units,avg_risk,avg_survival_prob
1,"[249, 260, 261, 264]",0.004079196861792372,0.9959208031382076
2,"[243, 248, 269, 272]",0.015084220067014726,0.9849157799329852
3,"[241, 246, 257, 268]",0.30010423043397705,0.6998957695660231
4,"[242, 249, 261, 276]",0.21272912062163626,0.7872708793783637
5,"[248, 253, 257, 280]",0.05000184556866287,0.9499981544313372
6,"[246, 260, 264, 273]",0.02748928520404323,0.9725107147959567
7,"[243, 249, 261, 268]",0.24442509593110695,0.755574904068893
8,"[242, 257, 269, 272]",0.2537972467332078,0.7462027532667922
9,"[248, 253, 276, 279]",0.17911362146224055,0.8208863785377595
10,"[246, 249, 261, 280]",0.1991505968340423,0.8008494031659577
11,"[257, 260, 268, 277]",0.15236415235883377,0.8476358476411662
12,"[242, 243, 253, 264]",0.15318211865227344,0.8468178813477266
13,"[241, 248, 249, 261]",0.20319720638886724,0.7968027936111327
14,"[246, 257, 269, 272]",0.22877520531896503,0.7712247946810349
15,"[268, 273, 277, 280]",0.19796279275296885,0.8020372072470311
16,"[242, 249, 253, 261]",0.2059398018802195,0.7940601981197805
17,"[243, 248, 257, 260]",0.21459202583704123,0.7854079741629587
18,"[241, 246, 264, 279]",0.1961994403762523,0.8038005596237475
19,"[249, 261, 268, 277]",0.21764301760225532,0.7823569823977446
20,"[242, 253, 269, 272]",0.2999962910312571,0.7000037089687428
21,"[243, 246, 248, 249]",0.058505244668257905,0.9414947553317422
22,"[257, 260, 261, 268]",0.05593756136057178,0.9440624386394282
23,"[241, 259, 273, 277]",0.10255497490011375,0.8974450250998862
24,"[242, 249, 253, 264]",0.22854768164067715,0.7714523183593227
25,"[246, 248, 257, 280]",0.2496290418238098,0.7503709581761902
26,"[243, 268, 269, 272]",0.20643754106194426,0.7935624589380558
27,"[249, 260, 277, 279]",0.15417806083157476,0.8458219391684253
28,"[242, 253, 257, 261]",0.2527208126007829,0.7472791873992171
29,"[246, 248, 264, 276]",0.12197131151319385,0.8780286884868062
30,"[243, 249, 268, 280]",0.1499958924873443,0.8500041075126556
31,"[257, 261, 273, 277]",0.15519910682579904,0.8448008931742009
32,"[242, 253, 269, 272]",0.21529170502754655,0.7847082949724535
33,"[246, 248, 249, 260]",0.24562358845719995,0.7543764115428
34,"[257, 261, 268, 276]",0.1705596673683049,0.8294403326316951
35,"[243, 264, 277, 280]",0.20382840755292034,0.7961715924470797
36,"[242, 249, 253, 279]",0.20793837293127546,0.7920616270687245
37,"[246, 248, 257, 261]",0.19963339942545955,0.8003666005745405
38,"[241, 268, 269, 272]",0.2029808461087746,0.7970191538912255
39,"[249, 260, 276, 277]",0.17617227101442823,0.8238277289855718
40,"[242, 243, 253, 273]",0.35788226314066335,0.6421177368593367
