round,maintained_units,avg_risk,avg_survival_prob
1,"[251, 252, 265, 268]",3.0767980373475054e-05,0.9999692320196265
2,"[258, 266, 271, 275]",0.17742993276091074,0.8225700672390893
3,"[250, 255, 273, 279]",0.4101226920623648,0.5898773079376352
4,"[251, 258, 260, 268]",0.14949774584254555,0.8505022541574544
5,"[252, 254, 263, 271]",0.15000736026166755,0.8499926397383325
6,"[249, 255, 273, 275]",0.23190916204542913,0.7680908379545708
7,"[258, 266, 268, 278]",0.2886271206162115,0.7113728793837886
8,"[241, 249, 256, 271]",0.09522584028921174,0.9047741597107883
9,"[255, 260, 261, 273]",0.18367268254378563,0.8163273174562142
10,"[252, 258, 265, 268]",0.2988179600735708,0.7011820399264292
11,"[249, 263, 271, 278]",0.23915074749704424,0.7608492525029558
12,"[255, 261, 266, 273]",0.18257000115597116,0.8174299988440289
13,"[241, 251, 258, 268]",0.19470256396315325,0.8052974360368467
14,"[249, 260, 271, 275]",0.2184703347419223,0.7815296652580777
15,"[252, 255, 273, 278]",0.2717201134292865,0.7282798865707135
16,"[251, 258, 268, 271]",0.14947880323649257,0.8505211967635073
17,"[249, 263, 266, 273]",0.1500009817280366,0.8499990182719636
18,"[241, 255, 261, 275]",0.17823503459080375,0.8217649654091963
19,"[258, 265, 268, 271]",0.3886292562024853,0.6113707437975148
20,"[249, 252, 255, 273]",0.150000162552719,0.849999837447281
21,"[258, 261, 271, 279]",0.03257506470310256,0.9674249352968974
22,"[251, 266, 268, 275]",0.19881386315867333,0.8011861368413268
23,"[249, 255, 263, 273]",0.3535247216092754,0.6464752783907246
24,"[258, 260, 261, 271]",0.18255523054276693,0.8174447694572331
25,"[249, 251, 252, 268]",0.14947390086476522,0.8505260991352348
26,"[255, 258, 273, 275]",0.14936439842748062,0.8506356015725194
27,"[250, 266, 271, 278]",0.22279684490210383,0.7772031550978962
28,"[249, 251, 265, 268]",0.244719134377128,0.755280865622872
29,"[255, 258, 263, 273]",0.2500108156496721,0.7499891843503279
30,"[252, 261, 271, 275]",0.1818892947477834,0.8181107052522165
31,"[249, 251, 268, 278]",0.2386435321493617,0.7613564678506383
32,"[255, 258, 266, 273]",0.21912953647997177,0.7808704635200282
33,"[241, 261, 271, 279]",0.12777505011450427,0.8722249498854957
34,"[249, 251, 260, 268]",0.2488394647437096,0.7511605352562905
35,"[252, 255, 263, 273]",0.3391548426301262,0.6608451573698739
36,"[261, 265, 271, 279]",0.08364673400114979,0.9163532659988501
37,"[249, 251, 266, 268]",0.19949376635401567,0.8005062336459844
38,"[255, 258, 273, 275]",0.24456845471629932,0.7554315452837007
39,"[250, 260, 271, 278]",0.22170598536510427,0.7782940146348958
40,"[249, 251, 252, 268]",0.1994945686947539,0.8005054313052462
