round,maintained_units,avg_risk,avg_survival_prob
1,"[241, 244, 247, 253]",0.0026283817970674693,0.9973716182029324
2,"[256, 260, 261, 277]",0.3415018618853276,0.6584981381146724
3,"[242, 248, 265, 270]",0.24616910215208435,0.7538308978479156
4,"[243, 244, 247, 253]",0.05852139989780762,0.9414786001021923
5,"[257, 261, 272, 276]",0.18387101530347771,0.8161289846965223
6,"[241, 256, 266, 278]",0.1927801723572976,0.8072198276427024
7,"[242, 244, 248, 265]",0.20322641456311832,0.7967735854368817
8,"[247, 253, 260, 270]",0.27741264265682514,0.7225873573431748
9,"[243, 244, 266, 275]",0.08471068954900166,0.9152893104509984
10,"[256, 272, 276, 277]",0.09221223828647666,0.9077877617135233
11,"[242, 248, 257, 265]",0.2596276938829677,0.7403723061170323
12,"[244, 247, 253, 278]",0.20012525779110427,0.7998747422088958
13,"[243, 260, 266, 270]",0.10242727675048022,0.8975727232495198
14,"[256, 257, 261, 277]",0.13884782879504307,0.8611521712049569
15,"[242, 244, 248, 265]",0.2661573640046311,0.7338426359953688
16,"[241, 247, 253, 272]",0.18147454354857157,0.8185254564514285
17,"[244, 257, 261, 266]",0.12741344571947813,0.872586554280522
18,"[243, 256, 270, 278]",0.21385660280745875,0.7861433971925413
19,"[242, 248, 260, 265]",0.20079956010931443,0.7992004398906856
20,"[244, 247, 253, 257]",0.25612257429915597,0.743877425700844
21,"[241, 266, 272, 275]",0.11819399336522023,0.8818060066347797
22,"[242, 256, 265, 277]",0.06143560625609279,0.9385643937439072
23,"[243, 244, 257, 270]",0.2782107065070444,0.7217892934929557
24,"[247, 253, 260, 278]",0.15255214158121339,0.8474478584187866
25,"[242, 265, 266, 276]",0.08038015860955389,0.9196198413904462
26,"[241, 244, 256, 257]",0.22058965672775468,0.7794103432722453
27,"[248, 253, 272, 275]",0.13538072414978,0.86461927585022
28,"[243, 247, 265, 270]",0.15199980515894548,0.8480001948410546
29,"[242, 244, 257, 266]",0.22991079024807623,0.7700892097519237
30,"[256, 260, 276, 278]",0.19424288476921908,0.8057571152307809
31,"[241, 248, 253, 265]",0.12778453636628492,0.8722154636337152
32,"[244, 247, 257, 261]",0.17986650000586218,0.8201334999941379
33,"[242, 266, 270, 272]",0.28458072701833825,0.7154192729816617
34,"[253, 256, 265, 277]",0.06755231347401724,0.9324476865259828
35,"[244, 248, 257, 276]",0.20297475843889257,0.7970252415611074
36,"[241, 247, 260, 278]",0.1815262515214789,0.8184737484785212
37,"[242, 253, 265, 266]",0.10798849829607264,0.8920115017039272
38,"[243, 244, 256, 270]",0.2893147739900728,0.7106852260099272
39,"[247, 248, 272, 275]",0.12920684807887764,0.8707931519211224
40,"[253, 265, 266, 276]",0.036683232011625024,0.963316767988375
