round,maintained_units,avg_risk,avg_survival_prob
1,"[247, 253, 254, 257]",0.04312180472877421,0.9568781952712258
2,"[242, 245, 255, 274]",0.2030016141960261,0.796998385803974
3,"[249, 267, 271, 272]",0.31956393476495737,0.6804360652350426
4,"[264, 266, 276, 277]",0.2527733116507741,0.7472266883492259
5,"[247, 253, 254, 280]",0.37852568207428866,0.6214743179257114
6,"[242, 249, 256, 267]",0.10000246795051368,0.8999975320494864
7,"[257, 262, 266, 271]",0.1005372129513585,0.8994627870486415
8,"[245, 255, 274, 277]",0.17796969959330317,0.822030300406697
9,"[247, 249, 254, 272]",0.30299873126885957,0.6970012687311404
10,"[242, 256, 264, 267]",0.3466685154053816,0.6533314845946184
11,"[255, 266, 271, 274]",0.22580576284025328,0.7741942371597468
12,"[249, 253, 262, 277]",0.1517904135231944,0.8482095864768056
13,"[242, 247, 254, 257]",0.1527579054871319,0.8472420945128682
14,"[255, 256, 267, 274]",0.27625486422403556,0.7237451357759644
15,"[249, 266, 272, 280]",0.29949688192574003,0.7005031180742599
16,"[253, 257, 264, 277]",0.20196452399106873,0.7980354760089312
17,"[242, 247, 254, 262]",0.32572643778324234,0.6742735622167577
18,"[249, 256, 266, 267]",0.1505018468298424,0.8494981531701576
19,"[253, 257, 271, 276]",0.1521905113869286,0.8478094886130714
20,"[255, 274, 277, 280]",0.27432036839966933,0.7256796316003307
21,"[242, 249, 254, 272]",0.2512077737995984,0.7487922262004016
22,"[256, 262, 264, 267]",0.30261786179910233,0.6973821382008977
23,"[253, 255, 271, 274]",0.22572297141792125,0.7742770285820788
24,"[242, 249, 276, 277]",0.15150180624839207,0.8484981937516078
25,"[247, 254, 257, 280]",0.24667089883785548,0.7533291011621446
26,"[256, 266, 267, 274]",0.278926280564985,0.721073719435015
27,"[249, 253, 262, 272]",0.2534215299900591,0.7465784700099409
28,"[242, 257, 264, 277]",0.1990799306034706,0.8009200693965294
29,"[247, 254, 255, 274]",0.27580195699289717,0.7241980430071029
30,"[249, 256, 266, 267]",0.2988772139907767,0.7011227860092233
31,"[242, 253, 257, 271]",0.15283722936032287,0.8471627706396772
32,"[255, 262, 274, 277]",0.22530555550318376,0.7746944444968162
33,"[247, 249, 254, 272]",0.2011249823773753,0.7988750176226247
34,"[256, 264, 266, 267]",0.3049933974307085,0.6950066025692915
35,"[242, 253, 274, 280]",0.37193598115233384,0.6280640188476662
36,"[247, 249, 262, 277]",0.0992090632609822,0.9007909367390177
37,"[254, 257, 266, 274]",0.10045788791973206,0.8995421120802678
38,"[245, 255, 256, 267]",0.18164529100899796,0.8183547089910019
39,"[242, 249, 253, 272]",0.30022432867487425,0.6997756713251257
40,"[247, 264, 274, 280]",0.3458466516152986,0.6541533483847014
