round,maintained_units,avg_risk,avg_survival_prob
1,"[257, 268, 272, 278]",0.003818596698465343,0.9961814033015347
2,"[244, 251, 273, 277]",0.2473213336301614,0.7526786663698386
3,"[249, 250, 264, 269]",0.25022431986707383,0.7497756801329262
4,"[241, 257, 267, 268]",0.25164081033457686,0.7483591896654231
5,"[246, 272, 273, 278]",0.29923188381066035,0.7007681161893397
6,"[244, 249, 269, 277]",0.31449039296169484,0.6855096070383051
7,"[248, 257, 264, 268]",0.2500004036799848,0.7499995963200152
8,"[249, 251, 272, 273]",0.09771668558000007,0.90228331442
9,"[241, 247, 269, 278]",0.20503556841300044,0.7949644315869995
10,"[244, 267, 268, 277]",0.31317504520512235,0.6868249547948777
11,"[248, 249, 264, 273]",0.2977153749813146,0.7022846250186854
12,"[268, 269, 272, 278]",0.09824880860345794,0.9017511913965421
13,"[244, 246, 257, 277]",0.06168563203520585,0.9383143679647941
14,"[241, 247, 249, 273]",0.2920827535691883,0.7079172464308117
15,"[248, 250, 264, 268]",0.28899842260056874,0.7110015773994312
16,"[257, 267, 272, 278]",0.21143991723690775,0.7885600827630922
17,"[244, 249, 273, 277]",0.24194683329075334,0.7580531667092466
18,"[248, 264, 268, 269]",0.1395315419372451,0.8604684580627548
19,"[241, 247, 250, 257]",0.2009355621599318,0.7990644378400682
20,"[249, 272, 273, 278]",0.2752756558309926,0.7247243441690074
21,"[244, 268, 269, 277]",0.23991325984686473,0.7600867401531353
22,"[246, 248, 264, 267]",0.2636895246167549,0.7363104753832451
23,"[249, 250, 251, 273]",0.19771542427138095,0.8022845757286191
24,"[241, 268, 272, 278]",0.31775951456807344,0.6822404854319266
25,"[244, 248, 257, 277]",0.2131750449812692,0.7868249550187307
26,"[249, 251, 264, 273]",0.19194683351347555,0.8080531664865245
27,"[250, 268, 269, 272]",0.15420061437749383,0.8457993856225062
28,"[248, 257, 267, 278]",0.19794711517833669,0.8020528848216634
29,"[244, 249, 273, 277]",0.34188790307494354,0.6581120969250565
30,"[256, 264, 268, 269]",0.1897943273670965,0.8102056726329036
31,"[246, 250, 257, 272]",0.2365085906935389,0.7634914093064611
32,"[248, 249, 273, 278]",0.2533850718993953,0.7466149281006047
33,"[244, 268, 269, 277]",0.21611483205858528,0.7838851679414147
34,"[241, 257, 264, 267]",0.2509358479952525,0.7490641520047475
35,"[249, 250, 272, 273]",0.3003443292856816,0.6996556707143183
36,"[248, 268, 269, 278]",0.2096869981939614,0.7903130018060386
37,"[244, 257, 264, 277]",0.15477745615745225,0.8452225438425478
38,"[249, 251, 273, 276]",0.16140355562391956,0.8385964443760805
39,"[241, 250, 268, 272]",0.33030248921143224,0.6696975107885678
40,"[246, 248, 257, 267]",0.28810608588545283,0.7118939141145472
