round,maintained_units,avg_risk,avg_survival_prob
1,"[248, 249, 261, 264]",0.04640107607172303,0.953598923928277
2,"[243, 246, 260, 272]",0.10067596434474449,0.8993240356552554
3,"[241, 257, 268, 269]",0.3618203826653103,0.6381796173346898
4,"[242, 249, 261, 276]",0.22038268336635172,0.7796173166336484
5,"[246, 248, 253, 280]",0.12671504209800155,0.8732849579019983
6,"[249, 257, 264, 273]",0.10118682240762636,0.8988131775923737
7,"[243, 259, 268, 277]",0.2888078245291234,0.7111921754708765
8,"[241, 242, 260, 272]",0.28750625707786737,0.7124937429221326
9,"[246, 249, 253, 279]",0.38432544816244757,0.6156745518375525
10,"[261, 264, 268, 280]",0.09819950338621004,0.90180049661379
11,"[242, 249, 259, 277]",0.0994417280266717,0.9005582719733283
12,"[243, 246, 253, 257]",0.14910105163319204,0.8508989483668079
13,"[241, 248, 260, 261]",0.18924542980605025,0.8107545701939497
14,"[249, 268, 272, 276]",0.2411476124212797,0.7588523875787203
15,"[242, 257, 273, 280]",0.3853910011979201,0.61460899880208
16,"[246, 253, 261, 264]",0.1982935705246172,0.8017064294753828
17,"[243, 248, 249, 279]",0.19050693832219837,0.8094930616778017
18,"[241, 257, 260, 268]",0.19148336752302622,0.8085166324769737
19,"[242, 259, 276, 277]",0.2938377771258106,0.7061622228741894
20,"[246, 249, 253, 272]",0.2500011290864725,0.7499988709135275
21,"[248, 257, 264, 269]",0.13829545185183395,0.8617045481481661
22,"[242, 243, 261, 268]",0.14920840664060722,0.8507915933593928
23,"[241, 249, 259, 277]",0.33004286968009283,0.6699571303199072
24,"[246, 253, 260, 273]",0.29806515751176954,0.7019348424882305
25,"[248, 261, 279, 280]",0.1898884587563643,0.8101115412436357
26,"[242, 249, 268, 272]",0.20180975458326333,0.7981902454167367
27,"[243, 257, 264, 277]",0.33358146619188683,0.6664185338081132
28,"[241, 246, 253, 261]",0.19732504014335792,0.8026749598566422
29,"[248, 249, 260, 276]",0.19072816965197284,0.8092718303480272
30,"[242, 257, 268, 280]",0.20000029532089317,0.799999704679107
31,"[246, 259, 261, 277]",0.19577376821771292,0.8042262317822871
32,"[243, 249, 253, 272]",0.24397789805902642,0.7560221019409736
33,"[248, 257, 264, 273]",0.32672780046959243,0.6732721995304075
34,"[242, 268, 276, 279]",0.31461935943020014,0.6853806405697999
35,"[246, 249, 260, 280]",0.32058130460426854,0.6794186953957315
36,"[248, 253, 257, 261]",0.10000114748562128,0.8999988525143788
37,"[242, 243, 249, 268]",0.05163097178402241,0.9483690282159776
38,"[241, 246, 264, 272]",0.12756811500388274,0.8724318849961172
39,"[257, 259, 276, 277]",0.30321227816392826,0.6967877218360717
40,"[248, 249, 253, 280]",0.24266412097546342,0.7573358790245366
