round,maintained_units,avg_risk,avg_survival_prob
1,"[261, 263, 264, 275]",0.0035299650879378917,0.9964700349120621
2,"[241, 252, 269, 270]",0.2492034656510489,0.7507965343489511
3,"[254, 255, 267, 280]",0.3038645319474859,0.6961354680525141
4,"[250, 257, 261, 272]",0.2500020407692031,0.7499979592307969
5,"[263, 264, 269, 278]",0.20281011175612176,0.7971898882438782
6,"[252, 255, 270, 275]",0.2952523814227551,0.7047476185772449
7,"[245, 254, 258, 261]",0.2005103912846326,0.7994896087153673
8,"[243, 250, 257, 278]",0.2496465814694632,0.7503534185305368
9,"[255, 263, 264, 280]",0.24530992849878266,0.7546900715012174
10,"[252, 261, 270, 272]",0.29982237481771834,0.7001776251822818
11,"[245, 254, 275, 278]",0.25016004858736113,0.7498399514126388
12,"[250, 255, 257, 267]",0.1920637991975644,0.8079362008024356
13,"[243, 261, 263, 264]",0.2031491564345032,0.7968508435654968
14,"[241, 252, 270, 278]",0.2494782041556983,0.7505217958443018
15,"[245, 254, 255, 280]",0.24265987470028394,0.7573401252997161
16,"[250, 257, 272, 275]",0.3239284184167136,0.6760715815832864
17,"[258, 264, 269, 278]",0.2528101093431922,0.7471898906568079
18,"[243, 252, 255, 270]",0.29187283969537575,0.7081271603046242
19,"[245, 250, 254, 261]",0.15051039125558985,0.84948960874441
20,"[257, 264, 269, 278]",0.1496578749911234,0.8503421250088765
21,"[255, 263, 275, 280]",0.24530992423777326,0.7546900757622268
22,"[252, 261, 270, 272]",0.3001261249951631,0.6998738750048369
23,"[245, 250, 254, 278]",0.29985068165400686,0.7001493183459931
24,"[255, 257, 264, 267]",0.19205812669282313,0.8079418733071769
25,"[252, 261, 263, 278]",0.10316045018147384,0.8968395498185261
26,"[241, 269, 270, 275]",0.22370833439358032,0.7762916656064197
27,"[245, 250, 255, 258]",0.34236383105414836,0.6576361689458516
28,"[257, 264, 272, 278]",0.35571306631953725,0.6442869336804629
29,"[252, 255, 263, 269]",0.14708008130882674,0.8529199186911732
30,"[241, 250, 267, 270]",0.1421899240414854,0.8578100759585146
31,"[245, 254, 275, 278]",0.25021116868595417,0.7497888313140458
32,"[255, 257, 264, 269]",0.20538132793303548,0.7946186720669645
33,"[243, 252, 263, 280]",0.23987440023821813,0.7601255997617818
34,"[250, 270, 272, 278]",0.3498212336509336,0.6501787663490665
35,"[245, 254, 255, 269]",0.19986107648472462,0.8001389235152754
36,"[257, 264, 267, 275]",0.22171656998672368,0.7782834300132764
37,"[252, 258, 261, 278]",0.24773303347598402,0.752266966524016
38,"[243, 250, 255, 270]",0.29946601342171797,0.700533986578282
39,"[245, 254, 267, 280]",0.19236383102510604,0.8076361689748939
40,"[257, 264, 272, 278]",0.3057252594954877,0.6942747405045123
