round,maintained_units,avg_risk,avg_survival_prob
1,"[252, 265, 266, 268]",0.022448479630702012,0.9775515203692979
2,"[250, 254, 256, 271]",0.038685499056892635,0.9613145009431074
3,"[241, 249, 261, 263]",0.3121799838303649,0.6878200161696351
4,"[252, 258, 260, 278]",0.20172453985603728,0.7982754601439628
5,"[265, 266, 268, 279]",0.20008261160337226,0.7999173883966277
6,"[249, 254, 256, 271]",0.3093727897946763,0.6906272102053237
7,"[250, 252, 263, 273]",0.20000000001160298,0.799999999988397
8,"[241, 249, 265, 266]",0.04304576824777927,0.9569542317522208
9,"[255, 258, 261, 268]",0.24023991519148752,0.7597600848085125
10,"[252, 254, 256, 260]",0.3111739078145801,0.6888260921854199
11,"[249, 263, 265, 266]",0.10322422387740311,0.8967757761225968
12,"[250, 251, 255, 261]",0.14932150123217608,0.850678498767824
13,"[241, 252, 268, 279]",0.18310719930788455,0.8168928006921155
14,"[249, 254, 256, 271]",0.2591715940355409,0.7408284059644591
15,"[255, 263, 265, 266]",0.3031928283373341,0.696807171662666
16,"[252, 260, 273, 278]",0.20009291181520722,0.7999070881847927
17,"[249, 250, 256, 268]",0.15000058140629477,0.8499994185937052
18,"[254, 255, 261, 271]",0.2520562327939913,0.7479437672060086
19,"[252, 263, 265, 266]",0.2449492094004358,0.7550507905995643
20,"[249, 251, 256, 268]",0.05000466590960388,0.949995334090396
21,"[255, 261, 275, 279]",0.18866654997332574,0.8113334500266742
22,"[250, 252, 254, 260]",0.3143948346588838,0.6856051653411163
23,"[249, 263, 265, 266]",0.23973818333279281,0.7602618166672072
24,"[255, 256, 261, 268]",0.250691268074528,0.749308731925472
25,"[249, 252, 254, 273]",0.10008723887443907,0.899912761125561
26,"[263, 265, 266, 271]",0.0643124990601169,0.9356875009398831
27,"[250, 255, 261, 275]",0.1954685554586681,0.8045314445413319
28,"[249, 252, 260, 268]",0.3397325222493516,0.6602674777506484
29,"[254, 258, 263, 279]",0.15376186330899944,0.8462381366910006
30,"[255, 265, 266, 271]",0.24810005894224446,0.7518999410577555
31,"[249, 250, 252, 268]",0.10000770051875571,0.8999922994812442
32,"[254, 256, 260, 263]",0.06108873534152781,0.9389112646584723
33,"[241, 255, 261, 275]",0.19209394870483001,0.8079060512951701
34,"[249, 252, 265, 266]",0.3948649177151041,0.6051350822848959
35,"[250, 256, 263, 268]",0.06109219167839175,0.9389078083216083
36,"[249, 254, 255, 261]",0.14810020022327078,0.8518997997767291
37,"[252, 260, 265, 279]",0.1006476864916459,0.8993523135083541
38,"[241, 263, 266, 271]",0.15221754362761214,0.8477824563723878
39,"[249, 255, 256, 268]",0.3361021823341831,0.6638978176658169
40,"[250, 252, 254, 278]",0.20314419461492098,0.796855805385079
