round,maintained_units,avg_risk,avg_survival_prob
1,"[254, 255, 257, 274]",0.00019679570549291925,0.999803204294507
2,"[245, 253, 271, 272]",0.22046360399172515,0.779536396008275
3,"[242, 249, 264, 277]",0.29853731296069286,0.7014626870393073
4,"[255, 257, 262, 274]",0.20218872301885704,0.797811276981143
5,"[241, 266, 271, 272]",0.1533163788885056,0.8466836211114945
6,"[245, 249, 253, 276]",0.25390066499647074,0.7460993350035292
7,"[255, 264, 274, 277]",0.2962335417180307,0.7037664582819694
8,"[242, 271, 272, 280]",0.10316877786639138,0.8968312221336087
9,"[249, 256, 267, 274]",0.11841163471315315,0.8815883652868468
10,"[245, 253, 255, 266]",0.3506815572584854,0.6493184427415146
11,"[264, 271, 277, 280]",0.252100057472171,0.747899942527829
12,"[247, 249, 272, 274]",0.1963308249438219,0.8036691750561781
13,"[242, 255, 257, 280]",0.14981223564933593,0.850187764350664
14,"[245, 253, 256, 271]",0.18233075398925164,0.8176692460107484
15,"[249, 264, 267, 274]",0.3531746824376888,0.6468253175623112
16,"[255, 257, 272, 280]",0.19958279421652844,0.8004172057834715
17,"[247, 253, 271, 274]",0.09654068269421397,0.9034593173057861
18,"[242, 245, 249, 262]",0.2029392221108572,0.7970607778891429
19,"[255, 257, 264, 277]",0.3179676680240905,0.6820323319759095
20,"[266, 271, 272, 274]",0.24997526341407025,0.7500247365859297
21,"[249, 253, 267, 280]",0.150079956666204,0.8499200433337959
22,"[245, 247, 255, 257]",0.21029441104710314,0.7897055889528969
23,"[264, 271, 274, 277]",0.25309848631887244,0.7469015136811276
24,"[249, 256, 272, 280]",0.16789467601012437,0.8321053239898756
25,"[253, 255, 257, 266]",0.2990091762756501,0.7009908237243498
26,"[245, 271, 274, 277]",0.1541741000253845,0.8458258999746155
27,"[249, 264, 267, 280]",0.2492188141089613,0.7507811858910387
28,"[242, 255, 257, 272]",0.24670995845467072,0.7532900415453293
29,"[253, 256, 271, 274]",0.17120782472814736,0.8287921752718527
30,"[245, 249, 266, 277]",0.310508932462923,0.689491067537077
31,"[255, 257, 264, 272]",0.15330512569787252,0.8466948743021275
32,"[247, 262, 271, 274]",0.19551000885489672,0.8044899911451033
33,"[242, 249, 253, 267]",0.25242795734163187,0.7475720426583681
34,"[245, 255, 257, 277]",0.22260361601927112,0.7773963839807289
35,"[264, 271, 272, 274]",0.29996427898985656,0.7000357210101434
36,"[249, 253, 255, 280]",0.09969538839073001,0.9003046116092699
37,"[247, 254, 257, 277]",0.14614343994576368,0.8538565600542363
38,"[242, 245, 271, 274]",0.21410961388405264,0.7858903861159474
39,"[249, 255, 264, 267]",0.36691339482452506,0.633086605175475
40,"[241, 253, 257, 266]",0.20291484950625924,0.7970851504937407
