round,maintained_units,avg_risk,avg_survival_prob
1,"[252, 257, 268, 279]",0.05,0.95
2,"[250, 265, 275, 278]",0.35,0.65
3,"[241, 248, 257, 268]",0.1,0.9
4,"[245, 259, 266, 274]",0.25,0.75
5,"[252, 257, 273, 278]",0.15,0.85
6,"[247, 250, 258, 260]",0.25,0.75
7,"[241, 257, 268, 275]",0.1,0.9
8,"[245, 266, 278, 279]",0.25,0.75
9,"[252, 257, 265, 274]",0.15,0.85
10,"[247, 250, 259, 260]",0.2,0.8
11,"[241, 257, 268, 278]",0.1,0.9
12,"[245, 266, 273, 275]",0.35,0.65
13,"[252, 257, 268, 279]",0.05,0.95
14,"[247, 250, 274, 278]",0.25,0.75
15,"[241, 258, 260, 279]",0.1,0.9
16,"[245, 259, 265, 266]",0.25,0.75
17,"[252, 257, 275, 278]",0.2,0.8
18,"[247, 250, 268, 280]",0.2,0.8
19,"[241, 260, 273, 274]",0.2,0.8
20,"[245, 256, 266, 278]",0.2,0.8
21,"[248, 252, 257, 268]",0.15,0.85
22,"[247, 250, 275, 279]",0.25,0.75
23,"[241, 260, 265, 278]",0.2,0.8
24,"[245, 256, 258, 280]",0.3,0.7
25,"[252, 257, 266, 273]",0.15,0.85
26,"[247, 250, 268, 278]",0.2,0.8
27,"[241, 257, 260, 275]",0.15,0.85
28,"[245, 256, 257, 259]",0.15,0.85
29,"[266, 274, 278, 279]",0.25,0.75
30,"[247, 248, 250, 265]",0.25,0.75
31,"[241, 257, 260, 268]",0.15,0.85
32,"[245, 273, 275, 278]",0.25,0.75
33,"[252, 258, 266, 273]",0.15,0.85
34,"[247, 250, 259, 274]",0.2,0.8
35,"[241, 257, 260, 278]",0.2,0.8
36,"[245, 256, 268, 279]",0.25,0.75
37,"[252, 265, 266, 275]",0.2,0.8
38,"[247, 250, 257, 278]",0.15,0.85
39,"[241, 248, 260, 274]",0.2,0.8
40,"[245, 256, 259, 273]",0.2,0.8
