round,maintained_units,avg_risk,avg_survival_prob
1,"[252, 263, 275, 280]",0.00021625322931161927,0.9997837467706884
2,"[241, 254, 261, 264]",0.2162569125820289,0.7837430874179712
3,"[243, 246, 255, 269]",0.26856507350821435,0.7314349264917857
4,"[252, 258, 272, 278]",0.17676692318426,0.82323307681574
5,"[245, 250, 261, 263]",0.14442436410070944,0.8555756358992905
6,"[254, 255, 257, 280]",0.20748550738200144,0.7925144926179986
7,"[246, 252, 267, 270]",0.2880706642989787,0.7119293357010212
8,"[243, 245, 261, 264]",0.1473535464984233,0.8526464535015768
9,"[255, 257, 263, 269]",0.23395119529012645,0.7660488047098737
10,"[250, 252, 254, 272]",0.2627315284308743,0.7372684715691257
11,"[246, 261, 267, 280]",0.19442276390854596,0.805577236091454
12,"[241, 255, 257, 270]",0.1914648312791431,0.8085351687208568
13,"[243, 252, 263, 275]",0.19429035994476773,0.8057096400552324
14,"[254, 258, 261, 264]",0.19606869668717658,0.8039313033128235
15,"[246, 250, 257, 267]",0.29503706750737607,0.7049629324926239
16,"[252, 272, 278, 280]",0.20292897239869245,0.7970710276013075
17,"[241, 261, 263, 270]",0.18820616013216576,0.8117938398678343
18,"[243, 254, 255, 257]",0.20748548276495046,0.7925145172350496
19,"[246, 252, 267, 275]",0.23320143780704283,0.7667985621929572
20,"[245, 250, 261, 264]",0.14735361306440792,0.852646386935592
21,"[257, 263, 269, 280]",0.24503858380167243,0.7549614161983276
22,"[252, 254, 270, 272]",0.3065133244623305,0.6934866755376695
23,"[243, 246, 261, 267]",0.19442273929149492,0.805577260708505
24,"[255, 257, 258, 263]",0.13659560478720723,0.8634043952127929
25,"[250, 252, 264, 275]",0.14429042651075236,0.8557095734892476
26,"[246, 254, 261, 280]",0.15715608531386432,0.8428439146861357
27,"[257, 267, 269, 270]",0.2917492196053038,0.7082507803946962
28,"[243, 252, 263, 272]",0.24999859160210963,0.7500014083978904
29,"[245, 246, 258, 261]",0.09606972827714415,0.9039302717228559
30,"[250, 254, 255, 257]",0.19485415625480598,0.8051458437451939
31,"[252, 264, 267, 280]",0.2471177809394168,0.7528822190605832
32,"[241, 261, 263, 270]",0.20093784755322633,0.7990621524467736
33,"[243, 246, 257, 269]",0.24503855918254,0.75496144081746
34,"[252, 254, 272, 278]",0.23891130344656114,0.7610886965534388
35,"[245, 250, 261, 267]",0.14735316192605277,0.8526468380739471
36,"[255, 257, 263, 280]",0.20758683320381977,0.7924131667961802
37,"[246, 252, 264, 270]",0.2879708210924024,0.7120291789075976
38,"[243, 245, 254, 261]",0.144423266057838,0.855576733942162
39,"[255, 257, 267, 269]",0.23687999311544933,0.7631200068845507
40,"[250, 252, 263, 272]",0.26273145280498816,0.7372685471950119
